GHGRP ID,Landfill ID,landfill_name,Landfill Alias,us_state,Physical Address,City,County,Zip Code,Latitude,Longitude,Military Landfill?,On Tribal Land?,Anaerobic Digester?,Composting?,Solar Project?,Wind Project?,Ownership Type,Landfill Owner Organization(s),Landfill Operator Organization,Year Landfill Opened,Landfill Closure Year,Current Landfill Status,Design Landfill Area (acres),Current Landfill Area (acres),Design Landfill Depth (feet),Current Landfill Depth (feet),Landfill Design Capacity (tons),waste_in_place,waste_in_place_year,annual_waste_acceptance,Annual Waste Acceptance Year,Does LF Recirculate Leachate?,Leachate Recirc Frequency (Past 10 Yrs),Permitted as RD&D LF?,LFG Generated (mmscfd),LFG Collection System In Place?,LFG Collected (mmscfd),LFG Collected Year,Percent Methane,Flares in Place?,Number of Flares,LFG Flared (mmscfd),LFG Flared Year,Gas Collection System Comments,Projected Direct Reductions (MMTCO2e/yr) - MW,Projected Avoided Reductions (MMTCO2e/yr) - MW,Project ID,Current Project Status,Project Name,Project Start Date,Project Shutdown Date,Project Type Category,LFG Energy Project Type,RNG Delivery Method,LFG Use Details,Actual MW Generation,Rated MW Capacity,LFG Flow to Project (mmscfd),Potential End Users,End User(s),Project Developer(s),Project Owner(s),Product Supplier(s),Self-Developed,Current Year Emission Reductions (MMTCO2e/yr) - Direct,Current Year Emission Reductions (MMTCO2e/yr) - Avoided
,1076,Currituck County LF,,NC,,,Currituck,,,,No,No,No,No,No,No,Public,Currituck County,Currituck County,1974,1994,Closed,,,,,,"251,370",,"4,589",,Unknown,Not used,No,,No,,,,No,,,,,,,1149-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1126,Dan Johnson LF,,NC,"SR 1931
near town",Ronda,Wilkes,28621,,,No,No,No,No,No,No,Private,Dan Johnson,,1975,1993,Closed,,,,,,"82,099",,0,,Unknown,Not used,No,,No,,,,No,,,,,,,1200-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1004204,1077,Davidson County LF,New Davidson LF,NC,1242 Old Highway 29,Thomasville,Davidson,27360,35.8324,-80.1756,No,No,No,No,No,No,Public,"Davidson County, NC","Davidson County, NC",1985,2048,Open,309,78.7,,,"9,644,209","3,470,538",2019,"146,718",2019,No,Not used,No,1.18,Yes,0.672,2018,50.7,Yes,1,,,"7/08-32 wells will actively collect gas.; 8/09-Flare began operation 5/20/09.; 2010-50 wells, system capacity=900 acfm.",,,1150-0,Operational,Project #1,12/1/10,,Electricity,Reciprocating Engine,,Caterpillar G3520C,1.58,1.6,0.7,,Duke Energy,DTE Biomass Energy,DTE Biomass Energy,"Caterpillar, Inc.",No,0.0714,0.0083
,1078,Davie County LF,,NC,360 Dalton Road,Mocksville,Davie,27028,35.87509,-80.52091,No,No,No,No,No,No,Public,Davie County,Davie County,1972,1999,Closed,,,,,,"431,466",,"9,175",,Unknown,Not used,No,,No,,,,No,,,,,,,1151-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1079,Duplin County LF,,NC,,Kenansville,Duplin,,,,No,No,No,No,No,No,Public,Duplin County,Duplin County,1973,1992,Closed,,,,,,"595,645",,"8,745",,Unknown,Not used,No,,No,,,,No,,,,,,,1152-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1003101,1080,East Carolina Regional LF,Bertie LF; Addington-East Carolina LF,NC,1922 Republican Road,Aulander,Bertie,27805,36.112286,-77.071925,No,No,No,No,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1993,2040,Open,,96.1,,,"24,046,822","12,502,013",2019,"557,488",2019,No,Not used,No,5.1,Yes,4.365,2019,47.6,Yes,2,4.365,2019,"10/07-Installing additional wells in 2008.; 2012-67 wells, system capacity=6000 acfm.",,,1153-0,Planned,Project #1,12/31/21,,Renewable Natural Gas,Other,Pipeline Injection,,,,,,,"Environmental Energy Solutions, LLC (Evensol)",,,No,,
,1081,East Lake LF-Dare County,Dare County LF,NC,,East Lake,Dare,,35.89308,-75.96674,No,No,No,No,No,No,Public,Dare County,Dare County,1982,1996,Closed,,,,,,"643,568",,"20,852",,Unknown,Not used,No,,No,,,,No,,,,,,,1154-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1000554,1082,Edgecombe County LF,,NC,2872 Colonial Road,Tarboro,Edgecombe,27886,35.822,-77.565,No,No,No,No,No,No,Public,"Edgecombe County, NC","Edgecombe County, NC",1980,2044,Open,,57.9,50,50,"2,039,000","1,800,000",2013,"13,500",2008,Unknown,Not used,No,,Yes,0.36,2014,43.4,Yes,,,,"4/09-Plan to convert 16 passive vents to an active system and install 8 new vertical gas collection wells.; 10/11-60 passive wells.; 2012-50 wells, system capacity=300 acfm.",,,1155-0,Operational,Project #1,4/1/14,,Electricity,Reciprocating Engine,,(2) 370-kW engines,0.74,0.74,0.36,,Edgecombe-Martin County Electric Membership Corporation,"Edgecombe County, NC; S&ME, Inc.",,"2G Energy, Inc.; Product Recovery Management",Yes,0.0334,0.0039
1004405,1146,Feltonsville Sanitary Landfill,South Wake SLF,NC,6000 Old Smithfield Road,Apex,Wake,27502,35.682,-78.85,No,No,No,No,No,No,Public,"Wake County, NC","Wake County, NC",1977,2004,Closed,,72,100,100,,"1,433,604",,"97,259",1997,Unknown,Not used,No,0.679,Yes,0.177,2012,48.5,Yes,,0.177,2012,"2012-15 wells, system capacity=3500 acfm.",,,1220-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1007044,2200,Foothills Environmental Landfill,,NC,2800 Cheraw Road,Lenoir,Caldwell,28645,35.915,-81.593,No,No,No,No,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1998,2039,Open,,55,,,"10,878,011","6,006,762",2019,"382,690",2019,No,Not used,No,,Yes,2.135,2019,53.1,Yes,,2.135,2019,"6/05-Should get a GCCS in 2006/2007 timeframe.; 10/07-No GCCS but flaring gas from leachate collection system, expected flow rate will be around 400-600 cfm.; 2012-22 wells, system capacity=2000 acfm.",,,180283-0,Planned,Project #1,12/31/21,,Renewable Natural Gas,Other,Pipeline Injection,"gas conditioning facility, RNG transported from facility to injection location via virtual pipeline (tractor-trailer)",,,3.96,BP Energy,,"Environmental Energy Solutions, LLC (Evensol)",,,No,,
,1083,Franklin County LF,,NC,10 Landfill Road,Franklinton,Franklin,27525,36.064,-78.378,No,No,No,No,No,No,Public,"Franklin County, NC","Franklin County, NC",1973,1995,Closed,,,,,,"624,283",,"22,326",,Unknown,Not used,No,,No,,,,No,,,,,,,1156-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1005137,1084,Gaston County LF,Hardin Site,NC,3155 Philadelphia Church Road,Dallas,Gaston,28034,35.3886,-81.1718,No,No,No,No,No,No,Public,"Gaston County, NC","Gaston County, NC",1987,2035,Open,400,72.1,,50,"5,452,170","4,227,523",2019,"191,427",2019,Yes,Occasionally but not every year,No,2.15,Yes,1.6,2019,50.8,Yes,2,,,"8/09-Open flare installed 11/18/08 for migration.; 2012-66 wells, system capacity=1000 acfm.; 8/13- Plan to close current cell next year and add 10-15 wells.; 2/16-Two open flares in place.",,,1157-0,Operational,Project #1,8/31/11,,Electricity,Reciprocating Engine,,"(3) GE-Jenbacher 420 engines at 1.4 MW each, (2) online initially",2.25,2.8,1.08,,Duke Energy,"Gaston County, NC","Gaston County, NC",GE Energy - Jenbacher Gas Engines,Yes,0.1017,0.0118
1005137,1084,Gaston County LF,Hardin Site,NC,3155 Philadelphia Church Road,Dallas,Gaston,28034,35.3886,-81.1718,No,No,No,No,No,No,Public,"Gaston County, NC","Gaston County, NC",1987,2035,Open,400,72.1,,50,"5,452,170","4,227,523",2019,"191,427",2019,Yes,Occasionally but not every year,No,2.15,Yes,1.6,2019,50.8,Yes,2,,,"8/09-Open flare installed 11/18/08 for migration.; 2012-66 wells, system capacity=1000 acfm.; 8/13- Plan to close current cell next year and add 10-15 wells.; 2/16-Two open flares in place.",,,1157-1,Operational,"Project #1, Expansion #1",1/1/16,,Electricity,Reciprocating Engine,,"3rd unit initially used as peaking unit, came online full time in January 2016",1.13,1.4,0.54,,Duke Energy,"Gaston County, NC","Gaston County, NC",GE Energy - Jenbacher Gas Engines,Yes,0.0511,0.0059
,1085,Graham County LF,,NC,,Robbinsville,Graham,,,,No,No,No,No,No,No,Public,"Graham County, NC","Graham County, NC",1973,1999,Closed,,,,,,"117,713",,"3,566",,Unknown,Not used,No,,No,,,,No,,,,,,,1158-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1086,Granville County LF 1,,NC,6584 Landfill Road,Oxford,Granville,27565,36.3717,-78.6231,No,No,No,No,No,No,Public,Landfill Owner of Granville County LF 1,"Granville County, NC",1976,1997,Closed,,,,,,"808,605",,"46,243",,Unknown,Not used,No,,No,,,,No,,,,,,,1159-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1013633,20756,Great Oak Landfill,,NC,3597 Old Cedar Falls Road,Randleman,Randolph,27317,35.746,-79.752,No,No,No,No,No,No,Public,"Randolph County, NC","Waste Management, Inc.",2017,2044,Open,190,,,,"23,440,632","1,386,983",2019,"544,386",2019,No,Not used,No,,No,,,,No,,,,,0.0487,0.0056,200980-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,
,1088,Greene County Landfill,,NC,105 Landfill Road,Walstonburg,Greene,27888,35.52515,-77.69514,No,No,No,No,No,No,Public,"Greene County, NC","Greene County, NC",1982,1991,Closed,,12.6,,,,"147,289",,"9,669",,Unknown,Not used,No,,No,,,,No,,,,,,,1161-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1003137,1067,Hanes Mill Road Landfill,City of Winston-Salem LF,NC,325 West Hanes Mill Road,Winston-Salem,Forsyth,27105,36.1869,-80.2806,No,No,No,No,No,No,Public,"City of Winston-Salem, NC","City of Winston-Salem, NC",1972,2036,Open,,160,,,"15,404,259","12,110,042",2019,"272,639",2019,No,Not used,No,3.77,Yes,2.302,2019,55.2,Yes,2,,,"4/09-112 wells.; 2012-105 wells, system capacity=4100 acfm.",,,1140-0,Operational,Project #1,7/1/96,,Electricity,Gas Turbine,,Solar Taurus T-6500 turbine,3.1,4.5,2.23,,Duke Energy,"Aria Energy, LLC; DTE Biomass Energy","Aria Energy, LLC; DTE Biomass Energy",Solar Turbines Incorporated,No,0.1401,0.0162
,1090,Harnett County LF,Harnett County Dunn/Erwin LF,NC,"449 Daniels Road
End of SR-1724",Dunn,Harnett,28334,35.3535,-78.6537,No,No,No,No,No,No,Public,"Harnett County, NC","Harnett County, NC",1976,,Closed,,,,,,"1,154,018",,"55,254",,Unknown,Not used,No,,Yes,,,50,Yes,,0.432,,,,,1163-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1091,Haywood County LF,Francis Farm Landfill,NC,Francis Farm Road,Haywood,Haywood,28721,35.504,-82.9588,No,No,No,No,No,No,Public,"Haywood County, NC","Haywood County, NC",1973,1993,Closed,,19,45,,,"550,000",1993,"25,000",,Unknown,Not used,No,,Yes,0.23,2011,,Yes,,,,1/11-21 methane vents were installed.; 10/11-Planning to increase number of wells.; 1/12-PRM installed a flare skid.,,,1164-0,Operational,Project #1,6/25/12,,Electricity,Reciprocating Engine,,KSD Engine,0.075,0.075,,,Haywood Electric Membership Cooperative (EMC),,,KSD Enterprises; PowerSecure Inc.; Product Recovery Management,Yes,0.0034,0.0004
1011696,1092,Haywood County White Oak LF,,NC,3898 Fines Creek Road,Waynesville,Haywood,28785,35.66343,-82.99866,No,No,No,No,No,No,Public,"Haywood County, NC","Haywood County, NC",1993,2047,Open,21.5,13,,45,"6,295,149","1,831,775",2019,"157,764",2019,No,Not used,No,0.45,No,,,,No,,,,6/08-12 passive vents installed.,0.0366,0.0042,1165-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
1005993,1093,Henderson County LF,Stoney Mountain SLF,NC,802 Stoney Mountain Road,Hendersonville,Henderson,28791,35.355,-82.496,No,No,No,No,No,No,Public,"Henderson County, NC","Henderson County, NC",1960,2001,Closed,60,44.6,100,,,"2,100,000",,"73,008",,Unknown,Not used,No,,Yes,0.5,2014,49.2,Yes,,0.5,2014,"2012-55 wells, system capacity=1000 acfm.",,,1166-0,Shutdown,Project #1,1/1/97,12/31/10,Direct,Boiler,,"LFG and NG co-fired in Cleaver-Brooks boiler, steam sold to juice plant",,,0.82,,Clement-Pappas,"Enerdyne Power Systems, Inc.",,,No,,
1005993,1093,Henderson County LF,Stoney Mountain SLF,NC,802 Stoney Mountain Road,Hendersonville,Henderson,28791,35.355,-82.496,No,No,No,No,No,No,Public,"Henderson County, NC","Henderson County, NC",1960,2001,Closed,60,44.6,100,,,"2,100,000",,"73,008",,Unknown,Not used,No,,Yes,0.5,2014,49.2,Yes,,0.5,2014,"2012-55 wells, system capacity=1000 acfm.",,,1166-1,Shutdown,"Project #1, De-Expansion #1",1/1/11,12/31/13,Direct,Boiler,,"LFG and NG co-fired in Cleaver-Brooks boiler, steam sold to juice plant",,,0.36,,Clement-Pappas,"Enerdyne Power Systems, Inc.",,,No,,
,1094,Hertford County LF,,NC,Hwy 158 and SR-1203,Winton,Hertford,27986,36.3838,-76.9367,No,No,No,No,No,No,Public,"Hertford County, NC","Hertford County, NC",1973,1995,Closed,,,,,,"1,000,000",,"11,531",,Unknown,Not used,No,0.26,No,,,,No,,,,,,,1167-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1097,Hoke County LF,,NC,Airport Road,Raeford,Hoke,28376,35.01388,-79.19535,No,No,No,No,No,No,Public,Hoke County,Hoke County,1971,1994,Closed,,,,,,"354,726",,"2,150",,Unknown,Not used,No,,No,,,,No,,,,,,,1170-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1006514,1098,Iredell County LF,,NC,354 Twin Oaks Road,Statesville,Iredell,28625,35.7768,-80.8244,No,No,No,No,No,No,Public,"Iredell County, NC","Iredell County, NC",1978,2038,Open,,58,,,"8,636,792","5,389,845",2019,"210,738",2019,No,Not used,No,3,Yes,1.472,2019,51.4,Yes,,0,2018,"5/08-Flare installed in 1995.; 2012-107 wells, system capacity=2000 acfm.",,,1172-0,Operational,Project #1,8/15/08,,Electricity,Reciprocating Engine,,(2) Caterpillar 3520s,2.78,3.2,1.31,,EnergyUnited Electric Cooperative,DTE Biomass Energy,DTE Biomass Energy,"Caterpillar, Inc.",No,0.1256,0.0146
,1099,Jackson County Landfill,,NC,,Dillsboro,Jackson,28779,35.371,-83.261,No,No,No,No,No,No,Public,"Jackson County, NC","Jackson County, NC",1974,1996,Closed,,,,,,"750,000",1996,"20,034",,Unknown,Not used,No,,Yes,0.0576,,58,Yes,,0,,1/10-Gas wells installed in March 2005.,,,1173-0,Operational,Project #1 - Direct Thermal,10/6/06,,Direct,Direct Thermal,,"LFG used for: forges at three blacksmithing studios, in a series of greenhouses in green energy park, a metal art foundry, glassblowing studios, cloth dyeing; heat exchangers at forges and furnace and radiators provide facility heating",,,0.058,,"Jackson County Green Energy Park, NC","Jackson County Green Energy Park, NC","Jackson County, NC",,Yes,0.0051,0.0005
,1099,Jackson County Landfill,,NC,,Dillsboro,Jackson,28779,35.371,-83.261,No,No,No,No,No,No,Public,"Jackson County, NC","Jackson County, NC",1974,1996,Closed,,,,,,"750,000",1996,"20,034",,Unknown,Not used,No,,Yes,0.0576,,58,Yes,,0,,1/10-Gas wells installed in March 2005.,,,1173-1,Shutdown,Project #1 - Boiler,10/23/06,12/31/07,Direct,Boiler,,"Using LFG in recycled NG cast iron boiler at a refinery to produce 1 million gal/yr biodiesel from county waste oils, biodiesel used by county vehicles and for retail sales",,,,,"Smoky Mountain Biofuels, Inc.","Jackson County Green Energy Park, NC","Jackson County, NC",,Yes,0.0000,0.0000
,2272,JMN Landfill,,NC,345 Roseborough Road,Grover,Cleveland,28073,35.2096,-81.5013,No,No,No,No,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",,,Open,,,,,,,,,,Unknown,Not used,No,,No,,,,No,,,,,,,180362-0,Unknown,,,,Unknown,Unknown,,,,,,,,,,,No,,
1004252,1100,Johnston County MSW LF,,NC,680 County Home Road,Smithfield,Johnston,27577,35.5117,-78.4295,No,No,No,No,No,No,Public,"Johnston County, NC","Johnston County, NC",1973,2022,Open,239.5,108.2,,,,"3,983,538",2019,"177,303",2019,No,Not used,No,1.25,Yes,0.554,2019,53.8,Yes,1,,,"10/09-Six passive vent flares.; 1/12-Flare operational since 10/25/2011.; 2012-55 wells, system capacity=1250 acfm.",,,1174-0,Operational,Project #1,6/19/13,,Electricity,Reciprocating Engine,,possible heat recovery; (1) CAT 3520,1.38,1.6,0.61,,Duke Energy Progress,C2i Methane Partners,,"Caterpillar, Inc.; Gregory Poole Power Systems",No,0.0624,0.0072
,1101,Jones County LF,,NC,State Road 1343,Trenton,Jones,28585,35.059,-77.341,No,No,No,No,No,No,Public,"Jones County, NC","Jones County, NC",1972,,Closed,9.5,1,,,,"156,630",,"2,734",,Unknown,Not used,No,,No,,,,No,,,,,,,1175-0,Unknown,,,,Unknown,Unknown,,,,,,,,,,,No,,
1000365,1065,Kersey Valley Landfill,City of High Point LF,NC,3940 E. Kivett Drive,Jamestown,Guilford,27282,35.9603,-79.9401,No,No,No,No,No,No,Public,City of High Point Department of Public Services,City of High Point Department of Public Services,1993,2037,Open,40,,,,"3,665,846","2,942,445",2019,"150,553",2019,No,Not used,No,,No,,,,No,,,,"11/18-Several gas extraction wells but they are not being used for active extraction, City has no timetable for starting up a voluntary GCCS.",0.1034,0.012,1138-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1102,Lee County LF,,NC,8200 Landfill Road,Sanford,Lee,27332,35.372,-79.194,No,No,No,No,No,No,Public,"Lee County, NC","Lee County, NC",1972,1999,Closed,,,,,,"935,481",,"13,548",,Unknown,Not used,No,,No,,,,No,,,,,,,1176-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1005026,1103,Lenoir County LF,,NC,2949 Hodges Farm Road,La Grange,Lenoir,28551,35.282,-77.7114,No,No,No,No,No,No,Public,"Lenoir County, NC","Lenoir County, NC",1980,2008,Closed,,63.8,,,"2,849,904","1,437,973",2008,"50,736",2008,No,Not used,No,0.509,No,,,,No,,,,,,,1177-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1005461,1104,Lincoln County Landfill,,NC,5291 Crouse Road,Crouse,Lincoln,28033,35.430224,-81.352521,No,No,No,No,No,No,Public,"Lincoln County, NC","Lincoln County, NC",1988,2035,Open,,41.8,,,"1,819,125","1,315,316",2019,"42,101",2019,No,Not used,No,0.554,No,,,,No,,,,,0.0451,0.0052,1178-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1105,Macon County LF,Macon County/Highlands LF,NC,1448 Lakeside Drive,Franklin,Macon,28734,35.202,-83.38,No,No,No,No,No,No,Public,"Macon County, NC","Macon County, NC",1992,2046,Open,,,,,"1,569,675","684,342",2016,"32,231",2016,Unknown,Not used,No,,No,,,,No,,,,,,,1179-0,Future Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1107,Madison County LF 1,,NC,389 Long Branch Road,Marshall,Madison,28753,35.8043,-82.6325,No,No,No,No,No,No,Public,"Madison County, NC","Madison County, NC",1974,1993,Closed,,,,,,"181,770",,"2,706",,Unknown,Not used,No,,No,,,,No,,,,,,,1181-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1155,Madison County LF 2,,NC,271 Craig Rudisill Road,Marshall,Madison,28753,35.809,-82.72,No,No,No,No,No,No,Public,"Madison County, NC","Madison County, NC",1993,2004,Closed,3.5,,,50,,"65,047",2004,"7,411",1994,Unknown,Not used,No,0.036,No,,,,No,,,,,,,1229-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1108,McDowell County LF,,NC,3809 NC 226 South,Marion,McDowell,28752,35.657,-81.955,No,No,No,No,No,No,Public,"McDowell County, NC","McDowell County, NC",1971,1996,Closed,20,20,80,80,"735,300","735,300",1996,"26,484",1995,Unknown,Not used,No,,No,,,,No,,,,,,,1182-0,Low Potential,,,,Unknown,Unknown,,,,,,,,"McDowell County, NC",,,No,,
,1109,Mecklenburg County LF,Harrisburg Road LF,NC,7819 Harrisburg Road,Charlotte,Mecklenburg,28215,35.2223,-80.6855,No,No,No,No,No,No,Public,"Mecklenburg County, NC","Mecklenburg County, NC",1973,1996,Closed,,,,,,"3,710,642",,"176,697",,Unknown,Not used,No,,No,,,,No,,,,,,,1183-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,21129,Montgomery County Landfill,,NC,"SR 1137
Landfill Road",Troy,Montgomery,,35.330883,-79.963404,No,No,No,No,No,No,Private,"Republic Services, Inc.",,1980,1997,Closed,,44,,,,"1,300,000",1997,,,Unknown,Not used,No,,Yes,,,,Unknown,,,,,,,1184-0,Operational,Combination Project,7/28/14,,Electricity,Reciprocating Engine,,(6) CAT 3520s,7.35,9.6,3.47,,Duke Energy Progress,DTE Biomass Energy,DTE Biomass Energy,"Caterpillar, Inc.",No,0.1660,0.0192
,1111,Moore County LF,,NC,456 Turning Leaf Way (Landfill Road),Aberdeen,Moore,28315,35.151,-79.4707,No,No,No,No,No,No,Public,"Moore County, NC","Moore County, NC",1974,1993,Closed,58,,,,,"1,315,238",,"27,227",,Unknown,Not used,No,,No,,,,No,,,,,,,1185-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1112,Nash County LF,,NC,3057 Duke Road SR 1411,Nashville,Nash,27856,36.0616,-77.9785,No,No,No,No,No,No,Public,"Nash County, NC","Nash County, NC",1976,1997,Closed,,,,,,"1,669,484",,"81,646",,Unknown,Not used,No,,No,,,,No,,,,,,,1186-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1006119,1113,New Hanover County Secure Landfill,New Hanover County LF,NC,5210 US Highway 421 North,Wilmington,New Hanover,28401,34.31948,-77.99035,No,No,No,No,No,No,Public,"New Hanover County Department of Environmental Management, NC","New Hanover County Department of Environmental Management, NC",1979,2051,Open,,191,160,90,"8,382,080","5,909,058",2019,"408,835",2019,No,Not used,No,1.85,Yes,0.572,2019,50,Yes,,0.572,2019,2012-Passive vents/flares only.,,,1187-0,Planned,,12/31/20,,Unknown,Unknown,,,,,,,,,,,Unknown,,
,1915,Newton LF,,NC,2436 Bethany Church Road,Newton,Catawba,28658,35.6555,-81.1648,No,No,No,No,No,No,Public,"Catawba County, NC","Catawba County, NC",1981,1989,Closed,70,70,,,,"1,600,000",,"144,450",,Unknown,Not used,No,,Yes,0.32,2014,50,Yes,1,0.32,2014,,,,166970-0,Shutdown,Project #1,8/1/99,10/31/00,Electricity,Reciprocating Engine,,Piston-driven engine/generator set (1 MW),0.8,,0.3,,Duke Energy,"Enerdyne Power Systems, Inc.",,,No,,
1005786,1837,North Wake County Landfill,North Wake Solid Waste Landfill,NC,9300 Deponie Drive,Raleigh,Wake,27614,35.908,-78.58,No,No,No,No,No,No,Public,"Wake County, NC","Wake County, NC",1986,2008,Closed,,105,,100,,"6,060,000",2008,"367,681",2004,Unknown,Not used,No,3.19,Yes,2.2,2015,49.9,Yes,,,,"1/04-GCCS installed in 1997 for closed cells (37 vert wells), newer cells have 8 horiz & 16 vert wells, plan to install 10 more wells in 2004, have 70 vert wells for CH4 migration control.; 2010-92 wells, system capacity=4050 acfm.; 8/14-2 utility flares.",,,166410-0,Shutdown,Project #1,11/1/97,12/31/05,Direct,Boiler,,"LFG treated to remove moisture but not contaminants; 1.8-mile pipeline to Cleaver Brooks fire-tube steam boiler designed to burn LFG with NG as back-up, generating 23-25,000 lb steam/hr, 1/2 of plant's demand",,,1.296,,Mallinckrodt Pharmaceuticals (SpecGx LLC),DTE Biomass Energy,DTE Biomass Energy,Houston Service Industries,No,0.0000,0.0000
1005786,1837,North Wake County Landfill,North Wake Solid Waste Landfill,NC,9300 Deponie Drive,Raleigh,Wake,27614,35.908,-78.58,No,No,No,No,No,No,Public,"Wake County, NC","Wake County, NC",1986,2008,Closed,,105,,100,,"6,060,000",2008,"367,681",2004,Unknown,Not used,No,3.19,Yes,2.2,2015,49.9,Yes,,,,"1/04-GCCS installed in 1997 for closed cells (37 vert wells), newer cells have 8 horiz & 16 vert wells, plan to install 10 more wells in 2004, have 70 vert wells for CH4 migration control.; 2010-92 wells, system capacity=4050 acfm.; 8/14-2 utility flares.",,,166410-1,Shutdown,"Project #1, Expansion #1",5/15/06,12/31/18,Direct,Boiler,,"1.8-mile pipeline; existing boiler (baseload, blr #5) with max heat input of 96.2 MMBtu/hr modified in 2006 to add LFG as another fuel, co-fire LFG and NG to meet site's steam demands; new boiler installed late 2012/early 2013 also combusts LFG",,,2.2,,Mallinckrodt Pharmaceuticals (SpecGx LLC),DTE Biomass Energy,DTE Biomass Energy,,No,0.0000,0.0000
